date_time,q,watershed
2023-05-19T10:00:00Z,0,West
2023-05-19T10:15:00Z,0,West
2023-05-19T10:30:00Z,0,West
2023-05-19T10:45:00Z,0,West
2023-05-19T11:00:00Z,0,West
2023-05-19T11:15:00Z,0,West
2023-05-19T11:30:00Z,0,West
2023-05-19T11:45:00Z,0,West
2023-05-19T12:00:00Z,0,West
2023-05-19T12:15:00Z,0,West
2023-05-19T12:30:00Z,0,West
2023-05-19T12:45:00Z,0,West
2023-05-19T13:00:00Z,0,West
2023-05-19T13:15:00Z,0,West
2023-05-19T13:30:00Z,0,West
2023-05-19T13:45:00Z,0,West
2023-05-19T14:00:00Z,0,West
2023-05-19T14:15:00Z,0,West
2023-05-19T14:30:00Z,0,West
2023-05-19T14:45:00Z,0,West
2023-05-19T15:00:00Z,0,West
2023-05-19T15:15:00Z,0,West
2023-05-19T15:30:00Z,0,West
2023-05-19T15:45:00Z,0,West
2023-05-19T16:00:00Z,0,West
2023-05-19T16:15:00Z,0,West
2023-05-19T16:30:00Z,0,West
2023-05-19T16:45:00Z,0,West
2023-05-19T17:00:00Z,0,West
2023-05-19T17:15:00Z,0,West
2023-05-19T17:30:00Z,0,West
2023-05-19T17:45:00Z,0,West
2023-05-19T18:00:00Z,0,West
2023-05-19T18:15:00Z,0,West
2023-05-19T18:30:00Z,0,West
2023-05-19T18:45:00Z,0,West
2023-05-19T19:00:00Z,0,West
2023-05-19T19:15:00Z,0,West
2023-05-19T19:30:00Z,0,West
2023-05-19T19:45:00Z,0,West
2023-05-19T20:00:00Z,0,West
2023-05-19T20:15:00Z,0,West
2023-05-19T20:30:00Z,0,West
2023-05-19T20:45:00Z,0,West
2023-05-19T21:00:00Z,0,West
2023-05-19T21:15:00Z,0,West
2023-05-19T21:30:00Z,0,West
2023-05-19T21:45:00Z,0,West
2023-05-19T22:00:00Z,0,West
2023-05-19T22:15:00Z,0,West
2023-05-19T22:30:00Z,0,West
2023-05-19T22:45:00Z,0,West
2023-05-19T23:00:00Z,0,West
2023-05-19T23:15:00Z,0,West
2023-05-19T23:30:00Z,0,West
2023-05-19T23:45:00Z,0,West
2023-04-09T00:00:00Z,0,East
2023-04-09T00:15:00Z,0,East
2023-04-09T00:30:00Z,0,East
2023-04-09T00:45:00Z,0,East
2023-04-09T01:00:00Z,0,East
2023-04-09T01:15:00Z,0,East
2023-04-09T01:30:00Z,0,East
2023-04-09T01:45:00Z,0,East
2023-04-09T02:00:00Z,0,East
2023-04-09T02:15:00Z,0,East
2023-04-09T02:30:00Z,0,East
2023-04-09T02:45:00Z,0,East
2023-04-09T03:00:00Z,0,East
2023-04-09T03:15:00Z,0,East
2023-04-09T03:30:00Z,0,East
2023-04-09T03:45:00Z,0,East
2023-04-09T04:00:00Z,0,East
2023-04-09T04:15:00Z,0,East
2023-04-09T04:30:00Z,0,East
2023-04-09T04:45:00Z,0,East
2023-04-09T05:00:00Z,0,East
2023-04-09T05:15:00Z,0,East
2023-04-09T05:30:00Z,0,East
2023-04-09T05:45:00Z,0,East
2023-04-09T06:00:00Z,0,East
2023-04-09T06:15:00Z,0,East
2023-04-09T06:30:00Z,0,East
2023-04-09T06:45:00Z,0,East
2023-04-09T07:00:00Z,0,East
2023-04-09T07:15:00Z,0,East
2023-04-09T07:30:00Z,0,East
2023-04-09T07:45:00Z,0,East
2023-04-09T08:00:00Z,0,East
2023-04-09T08:15:00Z,0,East
2023-04-09T08:30:00Z,0,East
2023-04-09T08:45:00Z,0,East
2023-04-09T09:00:00Z,0,East
2023-04-09T09:15:00Z,0,East
2023-04-09T09:30:00Z,0,East
2023-04-09T09:45:00Z,0,East
2023-04-09T10:00:00Z,0,East
2023-04-09T10:15:00Z,0,East
2023-04-09T10:30:00Z,0,East
2023-04-09T10:45:00Z,0,East
2023-04-09T11:00:00Z,0,East
2023-04-09T11:15:00Z,0,East
2023-04-09T11:30:00Z,0,East
2023-04-09T11:45:00Z,0,East
2023-04-09T12:00:00Z,0,East
2023-04-09T12:15:00Z,0,East
2023-04-09T12:30:00Z,0,East
2023-04-09T12:45:00Z,0,East
2023-04-09T13:00:00Z,0,East
2023-04-09T13:15:00Z,0,East
2023-04-09T13:30:00Z,0,East
2023-04-09T13:45:00Z,0,East
2023-04-09T14:00:00Z,0,East
2023-04-09T14:15:00Z,0,East
2023-04-09T14:30:00Z,0,East
2023-04-09T14:45:00Z,0,East
2023-04-09T15:00:00Z,0,East
2023-04-09T15:15:00Z,0,East
2023-04-09T15:30:00Z,0,East
2023-04-09T15:45:00Z,0,East
2023-04-09T16:00:00Z,0,East
2023-04-09T16:15:00Z,0,East
2023-04-09T16:30:00Z,0,East
2023-04-09T16:45:00Z,0,East
2023-04-09T17:00:00Z,0,East
2023-04-09T17:15:00Z,0,East
2023-04-09T17:30:00Z,0,East
2023-04-09T17:45:00Z,0,East
2023-04-09T18:00:00Z,0,East
2023-04-09T18:15:00Z,0,East
2023-04-09T18:30:00Z,0,East
2023-04-09T18:45:00Z,0,East
2023-04-09T19:00:00Z,0,East
2023-04-09T19:15:00Z,0,East
2023-04-09T19:30:00Z,0,East
2023-04-09T19:45:00Z,0,East
2023-04-09T20:00:00Z,0,East
2023-04-09T20:15:00Z,0,East
2023-04-09T20:30:00Z,0,East
2023-04-09T20:45:00Z,0,East
2023-04-09T21:00:00Z,0,East
2023-04-09T21:15:00Z,0,East
2023-04-09T21:30:00Z,0,East
2023-04-09T21:45:00Z,0,East
2023-04-09T22:00:00Z,0,East
2023-04-09T22:15:00Z,0,East
2023-04-09T22:30:00Z,0,East
2023-04-09T22:45:00Z,0,East
2023-04-09T23:00:00Z,0,East
2023-04-09T23:15:00Z,0,East
2023-04-09T23:30:00Z,0,East
2023-04-09T23:45:00Z,0,East
2023-04-10T00:00:00Z,0,East
2023-04-10T00:15:00Z,0,East
2023-04-10T00:30:00Z,0,East
2023-04-10T00:45:00Z,0,East
2023-04-10T01:00:00Z,0,East
2023-04-10T01:15:00Z,0,East
2023-04-10T01:30:00Z,0,East
2023-04-10T01:45:00Z,0,East
2023-04-10T02:00:00Z,0,East
2023-04-10T02:15:00Z,0,East
2023-04-10T02:30:00Z,0,East
2023-04-10T02:45:00Z,0,East
2023-04-10T03:00:00Z,0,East
2023-04-10T03:15:00Z,0,East
2023-04-10T03:30:00Z,0,East
2023-04-10T03:45:00Z,0,East
2023-04-10T04:00:00Z,0,East
2023-04-10T04:15:00Z,0,East
2023-04-10T04:30:00Z,0,East
2023-04-10T04:45:00Z,0,East
2023-04-10T05:00:00Z,0,East
2023-04-10T05:15:00Z,0,East
2023-04-10T05:30:00Z,0,East
2023-04-10T05:45:00Z,0,East
2023-04-10T06:00:00Z,0,East
2023-04-10T06:15:00Z,0,East
2023-04-10T06:30:00Z,0,East
2023-04-10T06:45:00Z,0,East
2023-04-10T07:00:00Z,0,East
2023-04-10T07:15:00Z,0,East
2023-04-10T07:30:00Z,0,East
2023-04-10T07:45:00Z,0,East
2023-04-10T08:00:00Z,0,East
2023-04-10T08:15:00Z,0,East
2023-04-10T08:30:00Z,0,East
2023-04-10T08:45:00Z,0,East
2023-04-10T09:00:00Z,0,East
2023-04-10T09:15:00Z,0,East
2023-04-10T09:30:00Z,0,East
2023-04-10T09:45:00Z,0,East
2023-04-10T10:00:00Z,0,East
2023-04-10T10:15:00Z,0,East
2023-04-10T10:30:00Z,0,East
2023-04-10T10:45:00Z,0,East
2023-04-10T11:00:00Z,0,East
2023-04-10T11:15:00Z,0,East
2023-04-10T11:30:00Z,0,East
2023-04-10T11:45:00Z,0,East
2023-04-10T12:00:00Z,0,East
2023-04-10T12:15:00Z,0,East
2023-04-10T12:30:00Z,0,East
2023-04-10T12:45:00Z,0,East
2023-04-10T13:00:00Z,0,East
2023-04-10T13:15:00Z,0,East
2023-04-10T13:30:00Z,0,East
2023-04-10T13:45:00Z,0,East
2023-04-10T14:00:00Z,0,East
2023-04-10T14:15:00Z,0,East
2023-04-10T14:30:00Z,0,East
2023-04-10T14:45:00Z,0,East
2023-04-10T15:00:00Z,0,East
2023-04-10T15:15:00Z,0,East
2023-04-10T15:30:00Z,0,East
2023-04-10T15:45:00Z,0,East
2023-04-10T16:00:00Z,0,East
2023-04-10T16:15:00Z,0,East
2023-04-10T16:30:00Z,0,East
2023-04-10T16:45:00Z,0,East
2023-04-10T17:00:00Z,0,East
2023-04-10T17:15:00Z,0,East
2023-04-10T17:30:00Z,0,East
2023-04-10T17:45:00Z,0,East
2023-04-10T18:00:00Z,0,East
2023-04-10T18:15:00Z,0,East
2023-04-10T18:30:00Z,0,East
2023-04-10T18:45:00Z,0,East
2023-04-10T19:00:00Z,0,East
2023-04-10T19:15:00Z,0,East
2023-04-10T19:30:00Z,0,East
2023-04-10T19:45:00Z,0,East
2023-04-10T20:00:00Z,0,East
2023-04-10T20:15:00Z,0,East
2023-04-10T20:30:00Z,0,East
2023-04-10T20:45:00Z,0,East
2023-04-10T21:00:00Z,0,East
2023-04-10T21:15:00Z,0,East
2023-04-10T21:30:00Z,0,East
2023-04-10T21:45:00Z,0,East
2023-04-10T22:00:00Z,0,East
2023-04-10T22:15:00Z,0,East
2023-04-10T22:30:00Z,0,East
2023-04-10T22:45:00Z,0,East
2023-04-10T23:00:00Z,0,East
2023-04-10T23:15:00Z,0,East
2023-04-10T23:30:00Z,0,East
2023-04-10T23:45:00Z,0,East
2023-04-11T00:00:00Z,0,East
2023-04-11T00:15:00Z,0,East
2023-04-11T00:30:00Z,0,East
2023-04-11T00:45:00Z,0,East
2023-04-11T01:00:00Z,0,East
2023-04-11T01:15:00Z,0,East
2023-04-11T01:30:00Z,0,East
2023-04-11T01:45:00Z,0,East
2023-04-11T02:00:00Z,0,East
2023-04-11T02:15:00Z,0,East
2023-04-11T02:30:00Z,0,East
2023-04-11T02:45:00Z,0,East
2023-04-11T03:00:00Z,0,East
2023-04-11T03:15:00Z,0,East
2023-04-11T03:30:00Z,0,East
2023-04-11T03:45:00Z,0,East
2023-04-11T04:00:00Z,0,East
2023-04-11T04:15:00Z,0,East
2023-04-11T04:30:00Z,0,East
2023-04-11T04:45:00Z,0,East
2023-04-11T05:00:00Z,0,East
2023-04-11T05:15:00Z,0,East
2023-04-11T05:30:00Z,0,East
2023-04-11T05:45:00Z,0,East
2023-04-11T06:00:00Z,0,East
2023-04-11T06:15:00Z,0,East
2023-04-11T06:30:00Z,0,East
2023-04-11T06:45:00Z,0,East
2023-04-11T07:00:00Z,0,East
2023-04-11T07:15:00Z,0,East
2023-04-11T07:30:00Z,0,East
2023-04-11T07:45:00Z,0,East
2023-04-11T08:00:00Z,0,East
2023-04-11T08:15:00Z,0,East
2023-04-11T08:30:00Z,0,East
2023-04-11T08:45:00Z,0,East
2023-04-11T09:00:00Z,0,East
2023-04-11T09:15:00Z,0,East
2023-04-11T09:30:00Z,0,East
2023-04-11T09:45:00Z,0,East
2023-04-11T10:00:00Z,0,East
2023-04-11T10:15:00Z,0,East
2023-04-11T10:30:00Z,0,East
2023-04-11T10:45:00Z,0,East
2023-04-11T11:00:00Z,0,East
2023-04-11T11:15:00Z,0,East
2023-04-11T11:30:00Z,0,East
2023-04-11T11:45:00Z,0,East
2023-04-11T12:00:00Z,0,East
2023-04-11T12:15:00Z,0,East
2023-04-11T12:30:00Z,0,East
2023-04-11T12:45:00Z,0,East
2023-04-11T13:00:00Z,2.67828e-5,East
2023-04-11T13:15:00Z,0.058115826,East
2023-04-11T13:30:00Z,0.433620722,East
2023-04-11T13:45:00Z,0.721649304,East
2023-04-11T14:00:00Z,1.054554862,East
2023-04-11T14:15:00Z,1.355351093,East
2023-04-11T14:30:00Z,1.894129438,East
2023-04-11T14:45:00Z,2.098154095,East
2023-04-11T15:00:00Z,2.544396857,East
2023-04-11T15:15:00Z,3.043214378,East
2023-04-11T15:30:00Z,3.694171044,East
2023-04-11T15:45:00Z,3.996587551,East
2023-04-11T16:00:00Z,4.758558542,East
2023-04-11T16:15:00Z,5.352322292,East
2023-04-11T16:30:00Z,5.988453955,East
2023-04-11T16:45:00Z,6.254985962,East
2023-04-11T17:00:00Z,7.391650243,East
2023-04-11T17:15:00Z,7.693747246,East
2023-04-11T17:30:00Z,8.160578466,East
2023-04-11T17:45:00Z,9.487115965,East
2023-04-11T18:00:00Z,9.487115965,East
2023-04-11T18:15:00Z,10.74747699,East
2023-04-11T18:30:00Z,10.93526747,East
2023-04-11T18:45:00Z,11.90368109,East
2023-04-11T19:00:00Z,12.1033029,East
2023-04-11T19:15:00Z,13.13147182,East
2023-04-11T19:30:00Z,12.92180815,East
2023-04-11T19:45:00Z,13.3431635,East
2023-04-11T20:00:00Z,14.21033994,East
2023-04-11T20:15:00Z,16.28263266,East
2023-04-11T20:30:00Z,19.5798573,East
2023-04-11T20:45:00Z,20.39299068,East
2023-04-11T21:00:00Z,21.5082011,East
2023-04-11T21:15:00Z,21.22605575,East
2023-04-11T21:30:00Z,20.94614284,East
2023-04-11T21:45:00Z,21.22605575,East
2023-04-11T22:00:00Z,20.94614284,East
2023-04-11T22:15:00Z,20.94614284,East
2023-04-11T22:30:00Z,19.84869708,East
2023-04-11T22:45:00Z,20.39299068,East
2023-04-11T23:00:00Z,20.39299068,East
2023-04-11T23:15:00Z,19.31321422,East
2023-04-11T23:30:00Z,20.11973954,East
2023-04-11T23:45:00Z,19.5798573,East
2023-04-12T00:00:00Z,19.5798573,East
2023-04-12T00:15:00Z,18.5264049,East
2023-04-12T00:30:00Z,18.5264049,East
2023-04-12T00:45:00Z,19.04876182,East
2023-04-12T01:00:00Z,19.5798573,East
2023-04-12T01:15:00Z,19.04876182,East
2023-04-12T01:30:00Z,18.26848827,East
2023-04-12T01:45:00Z,17.25842511,East
2023-04-12T02:00:00Z,18.26848827,East
2023-04-12T02:15:00Z,18.78649406,East
2023-04-12T02:30:00Z,18.01273808,East
2023-04-12T02:45:00Z,17.75914824,East
2023-04-12T03:00:00Z,18.01273808,East
2023-04-12T03:15:00Z,17.50771263,East
2023-04-12T03:30:00Z,18.26848827,East
2023-04-12T03:45:00Z,17.25842511,East
2023-04-12T04:00:00Z,17.25842511,East
2023-04-12T04:15:00Z,16.28263266,East
2023-04-12T04:30:00Z,17.01127953,East
2023-04-12T04:45:00Z,16.76626973,East
2023-04-12T05:00:00Z,17.01127953,East
2023-04-12T05:15:00Z,17.01127953,East
2023-04-12T05:30:00Z,16.52338951,East
2023-04-12T05:45:00Z,16.76626973,East
2023-04-12T06:00:00Z,16.04399297,East
2023-04-12T06:15:00Z,16.28263266,East
2023-04-12T06:30:00Z,16.76626973,East
2023-04-12T06:45:00Z,16.76626973,East
2023-04-12T07:00:00Z,16.28263266,East
2023-04-12T07:15:00Z,16.04399297,East
2023-04-12T07:30:00Z,15.57304007,East
2023-04-12T07:45:00Z,16.04399297,East
2023-04-12T08:00:00Z,15.11048062,East
2023-04-12T08:15:00Z,15.34071431,East
2023-04-12T08:30:00Z,15.57304007,East
2023-04-12T08:45:00Z,14.88233269,East
2023-04-12T09:00:00Z,15.8074642,East
2023-04-12T09:15:00Z,16.28263266,East
2023-04-12T09:30:00Z,16.28263266,East
2023-04-12T09:45:00Z,15.8074642,East
2023-04-12T10:00:00Z,15.8074642,East
2023-04-12T10:15:00Z,16.52338951,East
2023-04-12T10:30:00Z,16.52338951,East
2023-04-12T10:45:00Z,16.52338951,East
2023-04-12T11:00:00Z,18.26848827,East
2023-04-12T11:15:00Z,18.5264049,East
2023-04-12T11:30:00Z,19.31321422,East
2023-04-12T11:45:00Z,19.84869708,East
2023-04-12T12:00:00Z,20.11973954,East
2023-04-12T12:15:00Z,21.79258481,East
2023-04-12T12:30:00Z,22.65922484,East
2023-04-12T12:45:00Z,23.84643726,East
2023-04-12T13:00:00Z,49.91259198,East
2023-04-12T13:15:00Z,104.9294187,East
2023-04-12T13:30:00Z,99.16254724,East
2023-04-12T13:45:00Z,101.3022153,East
2023-04-12T14:00:00Z,105.6640617,East
2023-04-12T14:15:00Z,101.3022153,East
2023-04-12T14:30:00Z,105.6640617,East
2023-04-12T14:45:00Z,96.3521769,East
2023-04-12T15:00:00Z,92.90715806,East
2023-04-12T15:15:00Z,88.87206286,East
2023-04-12T15:30:00Z,86.89470733,East
2023-04-12T15:45:00Z,86.2415136,East
2023-04-12T16:00:00Z,84.29964425,East
2023-04-12T16:15:00Z,80.49520523,East
2023-04-12T16:30:00Z,73.20010653,East
2023-04-12T16:45:00Z,80.49520523,East
2023-04-12T17:00:00Z,66.31678188,East
2023-04-12T17:15:00Z,61.95269146,East
2023-04-12T17:30:00Z,56.24058693,East
2023-04-12T17:45:00Z,50.85672049,East
2023-04-12T18:00:00Z,46.69131698,East
2023-04-12T18:15:00Z,42.73761745,East
2023-04-12T18:30:00Z,39.39794397,East
2023-04-12T18:45:00Z,36.6084545,East
2023-04-12T19:00:00Z,33.56973137,East
2023-04-12T19:15:00Z,32.83462589,East
2023-04-12T19:30:00Z,30.33820446,East
2023-04-12T19:45:00Z,27.3008892,East
2023-04-12T20:00:00Z,26.65189844,East
2023-04-12T20:15:00Z,24.76081904,East
2023-04-12T20:30:00Z,23.54622108,East
2023-04-12T20:45:00Z,22.07921275,East
2023-04-12T21:00:00Z,20.94614284,East
2023-04-12T21:15:00Z,19.31321422,East
2023-04-12T21:30:00Z,20.11973954,East
2023-04-12T21:45:00Z,18.5264049,East
2023-04-12T22:00:00Z,17.25842511,East
2023-04-12T22:15:00Z,16.28263266,East
2023-04-12T22:30:00Z,16.28263266,East
2023-04-12T22:45:00Z,15.8074642,East
2023-04-12T23:00:00Z,14.88233269,East
2023-04-12T23:15:00Z,14.43226871,East
2023-04-12T23:30:00Z,14.21033994,East
2023-04-12T23:45:00Z,13.77265685,East
2023-04-13T00:00:00Z,13.55688969,East
2023-04-13T00:15:00Z,12.50853875,East
2023-04-13T00:30:00Z,11.90368109,East
2023-04-13T00:45:00Z,11.90368109,East
2023-04-13T01:00:00Z,11.31672053,East
2023-04-13T01:15:00Z,11.12501307,East
2023-04-13T01:30:00Z,10.74747699,East
2023-04-13T01:45:00Z,10.37773431,East
2023-04-13T02:00:00Z,9.837613874,East
2023-04-13T02:15:00Z,9.837613874,East
2023-04-13T02:30:00Z,9.3147210050000009,East
2023-04-13T02:45:00Z,9.487115965,East
2023-04-13T03:00:00Z,8.975604286,East
2023-04-13T03:15:00Z,8.808868536,East
2023-04-13T03:30:00Z,8.808868536,East
2023-04-13T03:45:00Z,8.644005154,East
2023-04-13T04:00:00Z,8.319867221,East
2023-04-13T04:15:00Z,8.319867221,East
2023-04-13T04:30:00Z,7.541791191,East
2023-04-13T04:45:00Z,7.847525663,East
2023-04-13T05:00:00Z,7.847525663,East
2023-04-13T05:15:00Z,7.541791191,East
2023-04-13T05:30:00Z,7.243317115,East
2023-04-13T05:45:00Z,6.952045033,East
2023-04-13T06:00:00Z,7.391650243,East
2023-04-13T06:15:00Z,6.952045033,East
2023-04-13T06:30:00Z,7.096784493,East
2023-04-13T06:45:00Z,7.243317115,East
2023-04-13T07:00:00Z,8.00313367,East
2023-04-13T07:15:00Z,8.160578466,East
2023-04-13T07:30:00Z,8.975604286,East
2023-04-13T07:45:00Z,9.487115965,East
2023-04-13T08:00:00Z,10.37773431,East
2023-04-13T08:15:00Z,11.70604786,East
2023-04-13T08:30:00Z,12.50853875,East
2023-04-13T08:45:00Z,13.3431635,East
2023-04-13T09:00:00Z,14.65626417,East
2023-04-13T09:15:00Z,15.11048062,East
2023-04-13T09:30:00Z,15.34071431,East
2023-04-13T09:45:00Z,15.8074642,East
2023-04-13T10:00:00Z,16.28263266,East
2023-04-13T10:15:00Z,15.8074642,East
2023-04-13T10:30:00Z,15.34071431,East
2023-04-13T10:45:00Z,15.11048062,East
2023-04-13T11:00:00Z,15.57304007,East
2023-04-13T11:15:00Z,15.11048062,East
2023-04-13T11:30:00Z,15.11048062,East
2023-04-13T11:45:00Z,15.57304007,East
2023-04-13T12:00:00Z,16.28263266,East
2023-04-13T12:15:00Z,17.01127953,East
2023-04-13T12:30:00Z,18.26848827,East
2023-04-13T12:45:00Z,20.39299068,East
2023-04-13T13:00:00Z,22.07921275,East
2023-04-13T13:15:00Z,25.38190877,East
2023-04-13T13:30:00Z,28.96454889,East
2023-04-13T13:45:00Z,20.94614284,East
2023-04-13T14:00:00Z,31.03939672,East
2023-04-13T14:15:00Z,43.16657778,East
2023-04-13T14:30:00Z,50.38332934,East
2023-04-13T14:45:00Z,53.75307431,East
2023-04-13T15:00:00Z,58.27939795,East
2023-04-13T15:15:00Z,63.56835119,East
2023-04-13T15:30:00Z,62.48847256,East
2023-04-13T15:45:00Z,21.5082011,East
2023-04-13T16:00:00Z,19.84869708,East
2023-04-13T16:15:00Z,18.5264049,East
2023-04-13T16:30:00Z,18.26848827,East
2023-04-13T16:45:00Z,18.5264049,East
2023-04-13T17:00:00Z,17.25842511,East
2023-04-13T17:15:00Z,15.8074642,East
2023-04-13T17:30:00Z,15.11048062,East
2023-04-13T17:45:00Z,14.21033994,East
2023-04-13T18:00:00Z,13.3431635,East
2023-04-13T18:15:00Z,12.30491992,East
2023-04-13T18:30:00Z,14.65626417,East
2023-04-13T18:45:00Z,11.31672053,East
2023-04-13T19:00:00Z,10.19576852,East
2023-04-13T19:15:00Z,10.19576852,East
2023-04-13T19:30:00Z,9.3147210050000009,East
2023-04-13T19:45:00Z,8.975604286,East
2023-04-13T20:00:00Z,8.481007079,East
2023-04-13T20:15:00Z,7.847525663,East
2023-04-13T20:30:00Z,7.541791191,East
2023-04-13T20:45:00Z,7.391650243,East
2023-04-13T21:00:00Z,6.80909136,East
2023-04-13T21:15:00Z,5.988453955,East
2023-04-13T21:30:00Z,5.728855054,East
2023-04-13T21:45:00Z,5.60163642,East
2023-04-13T22:00:00Z,5.476128077,East
2023-04-13T22:15:00Z,5.230211294,East
2023-04-13T22:30:00Z,5.10978728,East
2023-04-13T22:45:00Z,4.758558542,East
2023-04-13T23:00:00Z,4.873968801,East
2023-04-13T23:15:00Z,4.532696223,East
2023-04-13T23:30:00Z,4.64480368,East
2023-04-13T23:45:00Z,4.64480368,East
2023-04-14T00:00:00Z,4.206177779,East
2023-04-14T00:15:00Z,3.996587551,East
2023-04-14T00:30:00Z,3.694171044,East
2023-04-14T00:45:00Z,3.793391752,East
2023-04-14T01:00:00Z,3.694171044,East
2023-04-14T01:15:00Z,3.50044219,East
2023-04-14T01:30:00Z,3.312940468,East
2023-04-14T01:45:00Z,3.312940468,East
2023-04-14T02:00:00Z,3.131597685,East
2023-04-14T02:15:00Z,3.043214378,East
2023-04-14T02:30:00Z,3.043214378,East
2023-04-14T02:45:00Z,2.787112329,East
2023-04-14T03:00:00Z,2.623829449,East
2023-04-14T03:15:00Z,2.544396857,East
2023-04-14T03:30:00Z,2.466424837,East
2023-04-14T03:45:00Z,2.623829449,East
2023-04-14T04:00:00Z,2.544396857,East
2023-04-14T04:15:00Z,2.389904328,East
2023-04-14T04:30:00Z,2.466424837,East
2023-04-14T04:45:00Z,2.241181297,East
2023-04-14T05:00:00Z,2.241181297,East
2023-04-14T05:15:00Z,1.702496067,East
2023-04-14T05:30:00Z,1.76501308,East
2023-04-14T05:45:00Z,1.76501308,East
2023-04-14T06:00:00Z,1.702496067,East
2023-04-14T06:15:00Z,1.828887641,East
2023-04-14T06:30:00Z,1.581495592,East
2023-04-14T06:45:00Z,1.465807302,East
2023-04-14T07:00:00Z,1.522992402,East
2023-04-14T07:15:00Z,1.465807302,East
2023-04-14T07:30:00Z,1.409930242,East
2023-04-14T07:45:00Z,1.355351093,East
2023-04-14T08:00:00Z,1.355351093,East
2023-04-14T08:15:00Z,1.302059647,East
2023-04-14T08:30:00Z,1.302059647,East
2023-04-14T08:45:00Z,1.302059647,East
2023-04-14T09:00:00Z,1.302059647,East
2023-04-14T09:15:00Z,1.250045615,East
2023-04-14T09:30:00Z,1.250045615,East
2023-04-14T09:45:00Z,1.250045615,East
2023-04-14T10:00:00Z,1.250045615,East
2023-04-14T10:15:00Z,1.302059647,East
2023-04-14T10:30:00Z,1.250045615,East
2023-04-14T10:45:00Z,1.250045615,East
2023-04-14T11:00:00Z,1.101563839,East
2023-04-14T11:15:00Z,0.964200091,East
2023-04-14T11:30:00Z,1.054554862,East
2023-04-14T11:45:00Z,1.054554862,East
2023-04-14T12:00:00Z,0.964200091,East
2023-04-14T12:15:00Z,0.837662057,East
2023-04-14T12:30:00Z,0.920832552,East
2023-04-14T12:45:00Z,0.878656915,East
2023-04-14T13:00:00Z,0.685264153,East
2023-04-14T13:15:00Z,0.759169647,East
2023-04-14T13:30:00Z,0.759169647,East
2023-04-14T13:45:00Z,0.797836747,East
2023-04-14T14:00:00Z,0.797836747,East
2023-04-14T14:15:00Z,0.685264153,East
2023-04-14T14:30:00Z,0.759169647,East
2023-04-14T14:45:00Z,0.878656915,East
2023-04-14T15:00:00Z,0.406910811,East
2023-04-14T15:15:00Z,0.433620722,East
2023-04-14T15:30:00Z,0.46135587,East
2023-04-14T15:45:00Z,0.46135587,East
2023-04-14T16:00:00Z,0.51995289,East
2023-04-14T16:15:00Z,0.46135587,East
2023-04-14T16:30:00Z,0.490129047,East
2023-04-14T16:45:00Z,0.550839885,East
2023-04-14T17:00:00Z,0.46135587,East
2023-04-14T17:15:00Z,0.550839885,East
2023-04-14T17:30:00Z,0.61585256,East
2023-04-14T17:45:00Z,0.650002508,East
2023-04-14T18:00:00Z,0.650002508,East
2023-04-14T18:15:00Z,0.721649304,East
2023-04-14T18:30:00Z,0.759169647,East
2023-04-14T18:45:00Z,0.685264153,East
2023-04-14T19:00:00Z,0.759169647,East
2023-04-14T19:15:00Z,0.759169647,East
2023-04-14T19:30:00Z,0.797836747,East
2023-04-14T19:45:00Z,0.759169647,East
2023-04-14T20:00:00Z,0.797836747,East
2023-04-14T20:15:00Z,0.837662057,East
2023-04-14T20:30:00Z,0.650002508,East
2023-04-14T20:45:00Z,0.721649304,East
2023-04-14T21:00:00Z,0.650002508,East
2023-04-14T21:15:00Z,0.685264153,East
2023-04-14T21:30:00Z,0.582802375,East
2023-04-14T21:45:00Z,0.46135587,East
2023-04-14T22:00:00Z,0.582802375,East
2023-04-14T22:15:00Z,0.61585256,East
2023-04-14T22:30:00Z,0.490129047,East
2023-04-14T22:45:00Z,0.46135587,East
2023-04-14T23:00:00Z,0.46135587,East
2023-04-14T23:15:00Z,0.406910811,East
2023-04-14T23:30:00Z,0.406910811,East
2023-04-14T23:45:00Z,0.433620722,East
2023-04-15T00:00:00Z,0.433620722,East
2023-04-15T00:15:00Z,0.332802105,East
2023-04-15T00:30:00Z,0.310061883,East
2023-04-15T00:45:00Z,0.310061883,East
2023-04-15T01:00:00Z,0.332802105,East
2023-04-15T01:15:00Z,0.22854845,East
2023-04-15T01:30:00Z,0.288280376,East
2023-04-15T01:45:00Z,0.288280376,East
2023-04-15T02:00:00Z,0.247537841,East
2023-04-15T02:15:00Z,0.210461033,East
2023-04-15T02:30:00Z,0.161461839,East
2023-04-15T02:45:00Z,0.133028199,East
2023-04-15T03:00:00Z,0.085739924,East
2023-04-15T03:15:00Z,0.085739924,East
2023-04-15T03:30:00Z,0.075814724,East
2023-04-15T03:45:00Z,0.066612852,East
2023-04-15T04:00:00Z,0.030788137,East
2023-04-15T04:15:00Z,0.01670284,East
2023-04-15T04:30:00Z,5.81121e-4,East
2023-04-15T04:45:00Z,0,East
2023-04-15T05:00:00Z,0,East
2023-04-15T05:15:00Z,0,East
2023-04-15T05:30:00Z,0,East
2023-04-15T05:45:00Z,0,East
2023-04-15T06:00:00Z,0,East
2023-04-15T06:15:00Z,0,East
2023-04-15T06:30:00Z,0,East
2023-04-15T06:45:00Z,0,East
2023-04-15T07:00:00Z,0,East
